7283,Barleyz,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7284,Donne Biryani House,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7286,Serafina,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7292,Gilly's Restobar,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7997,East Indies,Bangalore,Zomato,Bengaluru_Koramangala_Dc
8001,Bangaliana,Bangalore,Zomato,Bengaluru_Koramangala_Dc
9501,Natural Ice Cream,Bangalore,Zomato,Bengaluru_Koramangala_Dc
10038,Rolls On Wheels,Bangalore,Zomato,Bengaluru_Koramangala_Dc
10043,Falahaar,Bangalore,Zomato,Bengaluru_Koramangala_Dc
10044,Jai Jinendra,Bangalore,Zomato,Bengaluru_Koramangala_Dc
10045,Kota Kachori,Bangalore,Zomato,Bengaluru_Koramangala_Dc
10096,Juicy Momos,Bangalore,Zomato,Bengaluru_Koramangala_Dc
10217,Aalishan Restaurant & Caterer,Bangalore,Zomato,Bengaluru_Koramangala_Dc
10403,The Fat Fanny's Cafe,Bangalore,Zomato,Bengaluru_Koramangala_Dc
10404,A Hole Lotta Love Cafe,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7984,Delhi Darbar,Bangalore,Zomato,Bengaluru_Marathalli_Dc
7988,Delhi Walle,Bangalore,Zomato,Bengaluru_Marathalli_Dc
7989,Eat Eroo - South China,Bangalore,Zomato,Bengaluru_Marathalli_Dc
7990,Kritunga Restaurant,Bangalore,Zomato,Bengaluru_Marathalli_Dc
7993,Wok With Chung,Bangalore,Zomato,Bengaluru_Marathalli_Dc
9498,Kings Kafe & Kitchen,Bangalore,Zomato,Bengaluru_Marathalli_Dc
9499,The Spice Pavillion,Bangalore,Zomato,Bengaluru_Marathalli_Dc
9500,Dial A Chaat,Bangalore,Zomato,Bengaluru_Marathalli_Dc
9842,Kapoor's Cafe,Bangalore,Zomato,Bengaluru_Marathalli_Dc
10036,Shanmukha,Bangalore,Zomato,Bengaluru_Marathalli_Dc
10040,Rolls On Wheels,Bangalore,Zomato,Bengaluru_Marathalli_Dc
10041,Rolls On Wheels,Bangalore,Zomato,Bengaluru_Marathalli_Dc
10215,Golkonda Chimney,Bangalore,Zomato,Bengaluru_Marathalli_Dc
7846,Burger King - Mahadevpura,Bangalore,Zomato,Bengaluru_Whitefield_Dc
7986,Howrah Bridge,Bangalore,Zomato,Bengaluru_Whitefield_Dc
7987,Mughal Rasoi - Mahadevpura,Bangalore,Zomato,Bengaluru_Whitefield_Dc
7991,The Bungalow,Bangalore,Zomato,Bengaluru_Whitefield_Dc
7992,The Hub - ECC Road,Bangalore,Zomato,Bengaluru_Whitefield_Dc
7994,Chung Wah,Bangalore,Zomato,Bengaluru_Whitefield_Dc
7995,Andhra Chimney,Bangalore,Zomato,Bengaluru_Whitefield_Dc
10042,Rolls On Wheels,Bangalore,Zomato,Bengaluru_Whitefield_Dc
10216,Mainland China,Bangalore,Zomato,Bengaluru_Whitefield_Dc
10589,Falafel Factory,Bangalore,Zomato,Bengaluru_Whitefield_Dc
10590,Rajdhani Thali Restaurant - Forum Value Mall,Bangalore,Zomato,Bengaluru_Whitefield_Dc
10591,Mad Over Donuts,Bangalore,Zomato,Bengaluru_Whitefield_Dc
10676,Rajdhani Thali Restaurant - Phoenix Market City,Bangalore,Zomato,Bengaluru_Whitefield_Dc
8879,Demo File,Pune,Zomato,Pune Chandan Nagar
9199,Don't Tell Mama! Rooftop Lounge,Pune,Zomato,Pune Chandan Nagar
9785,Jee Aaya Noo,Pune,Zomato,Pune Chandan Nagar
9798,Mad Over Donuts-InOrbit Mall,Pune,Zomato,Pune Chandan Nagar
10130,What' A Sandwich!,Pune,Zomato,Pune Chandan Nagar
7861,Tryst Cafe,Chennai,Zomato,Chennai_Adyar_DC
9205,Veg Valley,Chennai,Zomato,Chennai_Adyar_DC
9206,WOSS - World of Sub's & Salad's,Chennai,Zomato,Chennai_Adyar_DC
9207,Chennai 90,Chennai,Zomato,Chennai_Adyar_DC
9294,Ashvita Nirvana,Chennai,Zomato,Chennai_Adyar_DC
9295,Curry Home Hurry,Chennai,Zomato,Chennai_Adyar_DC
9296,Kebab It,Chennai,Zomato,Chennai_Adyar_DC
9308,Cascade Hotel (Besant Nagar),Chennai,Zomato,Chennai_Adyar_DC
9356,Olive and Basil,Chennai,Zomato,Chennai_Adyar_DC
9359,Cleo's Grill & Cafe,Chennai,Zomato,Chennai_Adyar_DC
9360,Prems Graama Bhojanam,Chennai,Zomato,Chennai_Adyar_DC
9369,WOSS - World of Sub's & Salad's,Chennai,Zomato,Chennai_Adyar_DC
9372,The Kati Roll Shop,Chennai,Zomato,Chennai_Adyar_DC
